Mechanism,Imputation_Method,Patient,MR,Accuracy,Precision,Recall,F1_Score
MAR_l,Mean,AJWW3IY,25,94.03973509933775,97.26027397260275,96.5986394557823,96.92832764505118
MAR_l,Mean,AX6281V,05,61.458333333333336,71.08433734939759,81.94444444444444,76.12903225806451
MAR_l,Mean,AX6281V,10,67.02127659574468,74.11764705882354,87.5,80.2547770700637
MAR_l,Mean,AX6281V,15,74.39024390243902,85.91549295774648,84.72222222222221,85.31468531468532
MAR_l,Mean,AX6281V,20,50.57471264367817,74.57627118644068,61.111111111111114,67.17557251908397
MAR_l,Mean,AX6281V,25,30.0,51.724137931034484,41.66666666666667,46.15384615384615
MAR_l,Mean,AYWIEKR,05,79.62962962962963,92.47311827956989,85.14851485148515,88.65979381443299
MAR_l,Mean,AYWIEKR,10,63.63636363636363,88.60759493670885,69.3069306930693,77.77777777777777
MAR_l,Mean,AYWIEKR,15,55.55555555555556,73.68421052631578,69.3069306930693,71.42857142857143
MAR_l,Mean,AYWIEKR,20,43.333333333333336,57.01754385964912,64.35643564356435,60.465116279069775
MAR_l,Mean,AYWIEKR,25,35.374149659863946,53.06122448979592,51.48514851485149,52.26130653266331
MAR_l,Mean,ATHKM6V,05,88.37209302325581,88.37209302325581,100.0,93.82716049382717
MAR_l,Mean,ATHKM6V,10,86.04651162790698,88.09523809523809,97.36842105263158,92.5
MAR_l,Mean,ATHKM6V,15,89.47368421052632,100.0,89.47368421052632,94.44444444444444
MAR_l,Mean,ATHKM6V,20,94.87179487179486,97.36842105263158,97.36842105263158,97.36842105263158
MAR_l,Mean,ATHKM6V,25,87.17948717948718,97.14285714285714,89.47368421052632,93.15068493150685
MAR_l,Mean,AFPB8J2,05,65.625,73.68421052631578,85.71428571428571,79.24528301886792
MAR_l,Mean,AFPB8J2,10,36.986301369863014,52.94117647058824,55.10204081632652,54.0
MAR_l,Mean,AFPB8J2,15,6.58682634730539,13.750000000000002,11.224489795918368,12.359550561797752
MAR_l,Mean,AFPB8J2,20,3.910614525139665,7.954545454545454,7.142857142857142,7.526881720430106
MAR_l,Mean,AFPB8J2,25,3.211009174311927,5.511811023622047,7.142857142857142,6.222222222222222
MAR_l,Mean,A0VFT1N,05,78.84615384615384,93.18181818181817,83.6734693877551,88.17204301075267
MAR_l,Mean,A0VFT1N,10,71.02803738317756,89.41176470588236,77.55102040816327,83.06010928961749
MAR_l,Mean,A0VFT1N,15,56.666666666666664,75.55555555555556,69.38775510204081,72.3404255319149
MAR_l,Mean,A0VFT1N,20,55.833333333333336,75.28089887640449,68.36734693877551,71.6577540106952
MAR_l,Mean,A0VFT1N,25,48.484848484848484,65.3061224489796,65.3061224489796,65.3061224489796
MAR_l,Mean,AURCTAK,05,79.62962962962963,89.58333333333334,87.75510204081633,88.65979381443299
MAR_l,Mean,AURCTAK,10,52.63157894736842,78.94736842105263,61.224489795918366,68.96551724137932
MAR_l,Mean,AURCTAK,15,26.923076923076923,82.35294117647058,28.57142857142857,42.424242424242415
MAR_l,Mean,AURCTAK,20,0.0,0.0,0.0,0.0
MAR_l,Mean,AURCTAK,25,0.0,0.0,0.0,0.0
MAR_l,Mean,A36HR6Y,05,36.0,36.0,100.0,52.94117647058824
MAR_l,Mean,A36HR6Y,10,34.61538461538461,34.61538461538461,100.0,51.42857142857142
MAR_l,Mean,A36HR6Y,15,25.71428571428571,25.71428571428571,100.0,40.90909090909091
MAR_l,Mean,A36HR6Y,20,19.51219512195122,20.0,88.88888888888889,32.6530612244898
MAR_l,Mean,A36HR6Y,25,18.75,18.75,100.0,31.57894736842105
MAR_l,Mean,A4E0D03,05,81.25,88.13559322033898,91.22807017543859,89.6551724137931
MAR_l,Mean,A4E0D03,10,53.62318840579711,75.51020408163265,64.91228070175438,69.81132075471697
MAR_l,Mean,A4E0D03,15,39.705882352941174,71.05263157894737,47.368421052631575,56.84210526315789
MAR_l,Mean,A4E0D03,20,46.666666666666664,66.0377358490566,61.40350877192983,63.63636363636363
MAR_l,Mean,A4E0D03,25,63.23529411764706,79.62962962962963,75.43859649122807,77.47747747747748
MAR_l,Mean,AJMQUVV,05,70.32967032967034,83.11688311688312,82.05128205128204,82.58064516129032
MAR_l,Mean,AJMQUVV,10,53.535353535353536,71.62162162162163,67.94871794871796,69.73684210526315
MAR_l,Mean,AJMQUVV,15,45.67901234567901,92.5,47.43589743589743,62.71186440677966
MAR_l,Mean,AJMQUVV,20,44.57831325301205,88.09523809523809,47.43589743589743,61.66666666666666
MAR_l,Mean,AJMQUVV,25,36.84210526315789,67.3076923076923,44.871794871794876,53.84615384615385
MAR_l,Mean,A4G0044,05,91.56626506024097,96.20253164556962,95.0,95.59748427672956
MAR_l,Mean,A4G0044,10,89.28571428571429,94.9367088607595,93.75,94.33962264150944
MAR_l,Mean,A4G0044,15,81.60919540229885,91.02564102564102,88.75,89.87341772151898
MAR_l,Mean,A4G0044,20,61.1764705882353,91.22807017543859,65.0,75.91240875912408
MAR_l,Mean,A4G0044,25,29.629629629629626,96.0,30.0,45.714285714285715
MAR_l,Mean,AIFDJZB,05,87.87878787878788,87.87878787878788,100.0,93.54838709677419
MAR_l,Mean,AIFDJZB,10,61.702127659574465,61.702127659574465,100.0,76.3157894736842
MAR_l,Mean,AIFDJZB,15,31.818181818181817,48.275862068965516,48.275862068965516,48.275862068965516
MAR_l,Mean,AIFDJZB,20,0.0,0.0,0.0,0.0
MAR_l,Mean,AIFDJZB,25,0.0,0.0,0.0,0.0
MAR_l,Mean,AQC0L71,05,94.73684210526315,100.0,94.73684210526315,97.2972972972973
MAR_l,Mean,AQC0L71,10,89.47368421052632,100.0,89.47368421052632,94.44444444444444
MAR_l,Mean,AQC0L71,15,55.26315789473685,100.0,55.26315789473685,71.1864406779661
MAR_l,Mean,AQC0L71,20,21.052631578947366,100.0,21.052631578947366,34.78260869565217
MAR_l,Mean,AQC0L71,25,0.0,0.0,0.0,0.0
MAR_l,Mean,A7EM0B6,05,64.58333333333334,64.58333333333334,100.0,78.48101265822784
MAR_l,Mean,A7EM0B6,10,57.407407407407405,57.407407407407405,100.0,72.94117647058825
MAR_l,Mean,A7EM0B6,15,64.58333333333334,64.58333333333334,100.0,78.48101265822784
MAR_l,Mean,A7EM0B6,20,90.9090909090909,93.75,96.7741935483871,95.23809523809523
MAR_l,Mean,A7EM0B6,25,88.57142857142857,88.57142857142857,100.0,93.93939393939394
MAR_l,LR,A1ZJ41O,05,96.07843137254902,100.0,96.07843137254902,98.0
MAR_l,LR,A1ZJ41O,10,96.07843137254902,100.0,96.07843137254902,98.0
MAR_l,LR,A1ZJ41O,15,0.0,0.0,0.0,0.0
MAR_l,LR,A1ZJ41O,20,50.98039215686274,100.0,50.98039215686274,67.53246753246754
MAR_l,LR,A1ZJ41O,25,21.568627450980394,100.0,21.568627450980394,35.48387096774193
MAR_l,LR,AKXN5ZZ,05,80.1762114537445,97.84946236559139,81.61434977578476,88.99755501222494
MAR_l,LR,AKXN5ZZ,10,74.6938775510204,89.26829268292683,82.0627802690583,85.51401869158879
MAR_l,LR,AKXN5ZZ,15,55.96707818930041,87.17948717948718,60.98654708520179,71.76781002638522
MAR_l,LR,AKXN5ZZ,20,42.74193548387097,80.91603053435115,47.53363228699551,59.88700564971751
MAR_l,LR,AKXN5ZZ,25,37.096774193548384,78.63247863247864,41.25560538116592,54.11764705882353
MAR_l,LR,AAXAA7Z,05,93.16239316239316,97.32142857142857,95.6140350877193,96.46017699115043
MAR_l,LR,AAXAA7Z,10,74.4,89.42307692307693,81.57894736842105,85.3211009174312
MAR_l,LR,AAXAA7Z,15,64.75409836065575,90.80459770114942,69.2982456140351,78.60696517412936
MAR_l,LR,AAXAA7Z,20,21.138211382113823,74.28571428571429,22.807017543859647,34.899328859060404
MAR_l,LR,AAXAA7Z,25,0.0,0.0,0.0,0.0
MAR_l,LR,AA2KP1S,05,75.9493670886076,83.33333333333334,89.55223880597015,86.33093525179856
MAR_l,LR,AA2KP1S,10,74.68354430379746,83.09859154929578,88.05970149253731,85.50724637681161
MAR_l,LR,AA2KP1S,15,67.90123456790124,79.71014492753623,82.08955223880598,80.88235294117648
MAR_l,LR,AA2KP1S,20,62.96296296296296,78.46153846153847,76.11940298507463,77.27272727272727
MAR_l,LR,AA2KP1S,25,58.0246913580247,77.04918032786885,70.1492537313433,73.4375
MAR_l,LR,APGIB2T,05,70.96774193548387,81.48148148148148,84.61538461538461,83.0188679245283
MAR_l,LR,APGIB2T,10,42.98245614035088,57.647058823529406,62.82051282051282,60.122699386503065
MAR_l,LR,APGIB2T,15,28.346456692913385,42.35294117647059,46.15384615384615,44.171779141104295
MAR_l,LR,APGIB2T,20,17.391304347826086,28.57142857142857,30.76923076923077,29.629629629629633
MAR_l,LR,APGIB2T,25,14.17910447761194,25.333333333333336,24.358974358974358,24.836601307189547
MAR_l,LR,AHYIJDV,05,81.63265306122449,81.63265306122449,100.0,89.8876404494382
MAR_l,LR,AHYIJDV,10,62.0,75.60975609756098,77.5,76.54320987654322
MAR_l,LR,AHYIJDV,15,18.333333333333332,35.483870967741936,27.500000000000004,30.98591549295775
MAR_l,LR,AHYIJDV,20,20.8955223880597,34.146341463414636,35.0,34.567901234567906
MAR_l,LR,AHYIJDV,25,7.0588235294117645,11.76470588235294,15.0,13.186813186813188
MAR_l,LR,ASFODQR,05,100.0,100.0,100.0,100.0
MAR_l,LR,ASFODQR,10,92.72727272727272,99.02912621359224,93.57798165137615,96.22641509433963
MAR_l,LR,ASFODQR,15,86.48648648648648,97.95918367346938,88.07339449541286,92.7536231884058
MAR_l,LR,ASFODQR,20,54.54545454545454,84.61538461538461,60.550458715596335,70.58823529411765
MAR_l,LR,ASFODQR,25,53.78151260504202,86.48648648648648,58.71559633027523,69.94535519125684
MAR_l,LR,AUY8KYW,05,77.19298245614034,88.0,86.27450980392157,87.12871287128714
MAR_l,LR,AUY8KYW,10,0.0,0.0,0.0,0.0
MAR_l,LR,AUY8KYW,15,0.0,0.0,0.0,0.0
MAR_l,LR,AUY8KYW,20,0.0,0.0,0.0,0.0
MAR_l,LR,AUY8KYW,25,0.0,0.0,0.0,0.0
MAR_l,LR,A3OU183,05,84.72222222222221,93.84615384615384,89.70588235294117,91.72932330827066
MAR_l,LR,A3OU183,10,65.38461538461539,83.60655737704919,75.0,79.06976744186046
MAR_l,LR,A3OU183,15,43.529411764705884,68.51851851851852,54.41176470588235,60.65573770491803
MAR_l,LR,A3OU183,20,15.04424778761062,27.419354838709676,25.0,26.153846153846157
MAR_l,LR,A3OU183,25,2.18978102189781,4.166666666666666,4.411764705882353,4.285714285714286
MAR_l,LR,AOYM4KG,05,37.704918032786885,42.99065420560748,75.40983606557377,54.76190476190476
MAR_l,LR,AOYM4KG,10,17.985611510791365,24.271844660194176,40.98360655737705,30.48780487804878
MAR_l,LR,AOYM4KG,15,12.598425196850393,19.51219512195122,26.229508196721312,22.37762237762238
MAR_l,LR,AOYM4KG,20,7.8125,12.987012987012985,16.39344262295082,14.492753623188403
MAR_l,LR,AOYM4KG,25,7.6923076923076925,12.658227848101266,16.39344262295082,14.285714285714288
MAR_l,LR,AV2GF3B,05,98.9795918367347,100.0,98.9795918367347,99.48717948717947
MAR_l,LR,AV2GF3B,10,94.05940594059405,96.93877551020408,96.93877551020408,96.93877551020408
MAR_l,LR,AV2GF3B,15,86.36363636363636,88.78504672897196,96.93877551020408,92.6829268292683
MAR_l,LR,AV2GF3B,20,83.1858407079646,86.23853211009175,95.91836734693877,90.82125603864735
MAR_l,LR,AV2GF3B,25,70.49180327868852,78.18181818181819,87.75510204081633,82.6923076923077
MAR_l,LR,A0NVTRV,05,100.0,100.0,100.0,100.0
MAR_l,LR,A0NVTRV,10,91.07142857142857,96.22641509433963,94.44444444444444,95.32710280373831
MAR_l,LR,A0NVTRV,15,87.71929824561403,94.33962264150944,92.5925925925926,93.45794392523365
MAR_l,LR,A0NVTRV,20,81.35593220338984,90.56603773584906,88.88888888888889,89.7196261682243
MAR_l,LR,A0NVTRV,25,81.35593220338984,90.56603773584906,88.88888888888889,89.7196261682243
MAR_l,LR,A1K5DRI,05,93.61702127659575,93.61702127659575,100.0,96.7032967032967
MAR_l,LR,A1K5DRI,10,88.0,88.0,100.0,93.61702127659575
MAR_l,LR,A1K5DRI,15,89.79591836734694,89.79591836734694,100.0,94.62365591397848
MAR_l,LR,A1K5DRI,20,75.47169811320755,81.63265306122449,90.9090909090909,86.02150537634408
MAR_l,LR,A1K5DRI,25,67.27272727272727,77.08333333333334,84.0909090909091,80.43478260869567
MAR_l,LR,AYEFCWQ,05,100.0,100.0,100.0,100.0
MAR_l,LR,AYEFCWQ,10,100.0,100.0,100.0,100.0
MAR_l,LR,AYEFCWQ,15,100.0,100.0,100.0,100.0
MAR_l,LR,AYEFCWQ,20,100.0,100.0,100.0,100.0
MAR_l,LR,AYEFCWQ,25,98.57142857142858,98.57142857142858,100.0,99.28057553956835
MAR_l,LR,AMV7EQF,05,86.66666666666667,94.54545454545455,91.22807017543859,92.85714285714285
MAR_l,LR,AMV7EQF,10,82.25806451612904,91.07142857142857,89.47368421052632,90.2654867256637
MAR_l,LR,AMV7EQF,15,85.0,94.44444444444444,89.47368421052632,91.8918918918919
MAR_l,LR,AMV7EQF,20,75.38461538461539,85.96491228070175,85.96491228070175,85.96491228070175
MAR_l,LR,AMV7EQF,25,61.016949152542374,94.73684210526315,63.1578947368421,75.78947368421052
MAR_l,LR,AZIK4ZA,05,0.0,0.0,0.0,0.0
MAR_l,LR,AZIK4ZA,10,0.0,0.0,0.0,0.0
MAR_l,LR,AZIK4ZA,15,0.0,0.0,0.0,0.0
MAR_l,LR,AZIK4ZA,20,0.0,0.0,0.0,0.0
MAR_l,LR,AZIK4ZA,25,0.0,0.0,0.0,0.0
MAR_l,LR,AJWW3IY,05,94.07894736842105,96.62162162162163,97.27891156462584,96.94915254237287
MAR_l,LR,AJWW3IY,10,92.15686274509804,95.91836734693877,95.91836734693877,95.91836734693877
MAR_l,LR,AJWW3IY,15,89.03225806451613,94.52054794520548,93.87755102040816,94.19795221843003
MAR_l,LR,AJWW3IY,20,72.2972972972973,99.07407407407408,72.78911564625851,83.921568627451
MAR_l,LR,AJWW3IY,25,47.4025974025974,91.25,49.65986394557823,64.31718061674009
MAR_l,LR,AX6281V,05,53.535353535353536,66.25,73.61111111111111,69.73684210526315
MAR_l,LR,AX6281V,10,53.0,65.4320987654321,73.61111111111111,69.28104575163398
MAR_l,LR,AX6281V,15,34.751773049645394,41.52542372881356,68.05555555555556,51.57894736842105
MAR_l,LR,AX6281V,20,31.176470588235293,35.099337748344375,73.61111111111111,47.53363228699552
MAR_l,LR,AX6281V,25,32.098765432098766,36.61971830985916,72.22222222222221,48.59813084112149
MAR_l,LR,AYWIEKR,05,72.95081967213115,80.9090909090909,88.11881188118812,84.36018957345973
MAR_l,LR,AYWIEKR,10,33.33333333333333,49.51456310679612,50.495049504950494,50.0
MAR_l,LR,AYWIEKR,15,29.333333333333332,47.31182795698925,43.56435643564357,45.36082474226804
MAR_l,LR,AYWIEKR,20,28.947368421052634,46.31578947368421,43.56435643564357,44.897959183673464
MAR_l,LR,AYWIEKR,25,27.1523178807947,45.05494505494506,40.5940594059406,42.70833333333333
MAR_l,LR,ATHKM6V,05,90.47619047619048,90.47619047619048,100.0,95.0
MAR_l,LR,ATHKM6V,10,92.6829268292683,92.6829268292683,100.0,96.20253164556964
MAR_l,LR,ATHKM6V,15,92.3076923076923,97.2972972972973,94.73684210526315,95.99999999999999
MAR_l,LR,ATHKM6V,20,90.47619047619048,90.47619047619048,100.0,95.0
MAR_l,LR,ATHKM6V,25,88.37209302325581,88.37209302325581,100.0,93.82716049382717
MAR_l,LR,AFPB8J2,05,82.30088495575221,86.11111111111111,94.89795918367348,90.29126213592234
MAR_l,LR,AFPB8J2,10,48.4375,67.3913043478261,63.26530612244898,65.26315789473685
MAR_l,LR,AFPB8J2,15,5.263157894736842,12.903225806451612,8.16326530612245,10.0
MAR_l,LR,AFPB8J2,20,3.888888888888889,7.865168539325842,7.142857142857142,7.486631016042781
MAR_l,LR,AFPB8J2,25,3.0973451327433628,5.185185185185185,7.142857142857142,6.008583690987124
MAR_l,LR,A0VFT1N,05,87.87878787878788,98.86363636363636,88.77551020408163,93.5483870967742
MAR_l,LR,A0VFT1N,10,69.38775510204081,100.0,69.38775510204081,81.9277108433735
MAR_l,LR,A0VFT1N,15,16.666666666666664,39.285714285714285,22.448979591836736,28.57142857142857
MAR_l,LR,A0VFT1N,20,9.271523178807946,20.8955223880597,14.285714285714285,16.96969696969697
MAR_l,LR,A0VFT1N,25,0.0,0.0,0.0,0.0
MAR_l,LR,AURCTAK,05,75.86206896551724,83.01886792452831,89.79591836734694,86.27450980392157
MAR_l,LR,AURCTAK,10,49.275362318840585,62.96296296296296,69.38775510204081,66.01941747572815
MAR_l,LR,AURCTAK,15,32.467532467532465,47.16981132075472,51.02040816326531,49.01960784313725
MAR_l,LR,AURCTAK,20,18.39080459770115,29.629629629629626,32.6530612244898,31.067961165048548
MAR_l,LR,AURCTAK,25,11.956521739130435,20.37037037037037,22.448979591836736,21.35922330097087
MAR_l,LR,A36HR6Y,05,90.0,90.0,100.0,94.73684210526316
MAR_l,LR,A36HR6Y,10,100.0,100.0,100.0,100.0
MAR_l,LR,A36HR6Y,15,47.368421052631575,47.368421052631575,100.0,64.28571428571429
MAR_l,LR,A36HR6Y,20,37.5,37.5,100.0,54.54545454545454
MAR_l,LR,A36HR6Y,25,47.368421052631575,47.368421052631575,100.0,64.28571428571429
MAR_l,LR,A4E0D03,05,58.666666666666664,70.96774193548387,77.19298245614034,73.94957983193277
MAR_l,LR,A4E0D03,10,46.15384615384615,63.1578947368421,63.1578947368421,63.1578947368421
MAR_l,LR,A4E0D03,15,24.65753424657534,52.94117647058824,31.57894736842105,39.56043956043956
MAR_l,LR,A4E0D03,20,27.692307692307693,69.23076923076923,31.57894736842105,43.373493975903614
MAR_l,LR,A4E0D03,25,42.10526315789473,100.0,42.10526315789473,59.25925925925925
MAR_l,LR,AJMQUVV,05,69.89247311827957,81.25,83.33333333333334,82.27848101265822
MAR_l,LR,AJMQUVV,10,51.886792452830186,66.26506024096386,70.51282051282051,68.32298136645963
MAR_l,LR,AJMQUVV,15,39.25233644859813,59.154929577464785,53.84615384615385,56.375838926174495
MAR_l,LR,AJMQUVV,20,33.33333333333333,58.620689655172406,43.58974358974359,50.0
MAR_l,LR,AJMQUVV,25,24.752475247524753,52.083333333333336,32.05128205128205,39.682539682539684
MAR_l,LR,A4G0044,05,69.14893617021278,82.27848101265823,81.25,81.76100628930818
MAR_l,LR,A4G0044,10,48.598130841121495,65.82278481012658,65.0,65.40880503144655
MAR_l,LR,A4G0044,15,22.5,40.298507462686565,33.75,36.734693877551024
MAR_l,LR,A4G0044,20,6.451612903225806,15.384615384615385,10.0,12.121212121212123
MAR_l,LR,A4G0044,25,2.479338842975207,6.8181818181818175,3.75,4.838709677419354
MAR_l,LR,AIFDJZB,05,100.0,100.0,100.0,100.0
MAR_l,LR,AIFDJZB,10,63.04347826086957,63.04347826086957,100.0,77.33333333333333
MAR_l,LR,AIFDJZB,15,10.0,75.0,10.344827586206897,18.181818181818183
MAR_l,LR,AIFDJZB,20,0.0,0.0,0.0,0.0
MAR_l,LR,AIFDJZB,25,0.0,0.0,0.0,0.0
MAR_l,LR,AQC0L71,05,68.42105263157895,100.0,68.42105263157895,81.25000000000001
MAR_l,LR,AQC0L71,10,52.63157894736842,100.0,52.63157894736842,68.96551724137932
MAR_l,LR,AQC0L71,15,26.31578947368421,100.0,26.31578947368421,41.66666666666667
MAR_l,LR,AQC0L71,20,0.0,0.0,0.0,0.0
MAR_l,LR,AQC0L71,25,0.0,0.0,0.0,0.0
MAR_l,LR,A7EM0B6,05,64.58333333333334,64.58333333333334,100.0,78.48101265822784
MAR_l,LR,A7EM0B6,10,45.588235294117645,45.588235294117645,100.0,62.62626262626263
MAR_l,LR,A7EM0B6,15,34.11764705882353,34.93975903614458,93.54838709677419,50.877192982456144
MAR_l,LR,A7EM0B6,20,16.666666666666664,19.753086419753085,51.61290322580645,28.57142857142857
MAR_l,LR,A7EM0B6,25,0.0,0.0,0.0,0.0
MAR_l,HT,A1ZJ41O,05,82.35294117647058,100.0,82.35294117647058,90.32258064516128
MAR_l,HT,A1ZJ41O,10,66.15384615384615,75.43859649122807,84.31372549019608,79.62962962962963
MAR_l,HT,A1ZJ41O,15,0.0,0.0,0.0,0.0
MAR_l,HT,A1ZJ41O,20,52.04081632653062,52.04081632653062,100.0,68.45637583892618
MAR_l,HT,A1ZJ41O,25,68.75,77.19298245614034,86.27450980392157,81.4814814814815
MAR_l,HT,AKXN5ZZ,05,79.22077922077922,95.81151832460732,82.0627802690583,88.40579710144928
MAR_l,HT,AKXN5ZZ,10,86.7704280155642,86.7704280155642,100.0,92.91666666666667
MAR_l,HT,AKXN5ZZ,15,67.30038022813687,81.5668202764977,79.37219730941703,80.45454545454545
MAR_l,HT,AKXN5ZZ,20,65.89147286821705,82.92682926829268,76.23318385650224,79.43925233644859
MAR_l,HT,AKXN5ZZ,25,28.000000000000004,52.17391304347826,37.66816143497758,43.75
MAR_l,HT,AAXAA7Z,05,92.98245614035088,100.0,92.98245614035088,96.36363636363636
MAR_l,HT,AAXAA7Z,10,91.52542372881356,96.42857142857143,94.73684210526315,95.57522123893804
MAR_l,HT,AAXAA7Z,15,58.91472868217055,83.51648351648352,66.66666666666666,74.14634146341463
MAR_l,HT,AAXAA7Z,20,12.790697674418606,27.500000000000004,19.298245614035086,22.68041237113402
MAR_l,HT,AAXAA7Z,25,0.0,0.0,0.0,0.0
MAR_l,HT,AA2KP1S,05,81.0126582278481,84.21052631578947,95.52238805970148,89.51048951048949
MAR_l,HT,AA2KP1S,10,75.0,86.36363636363636,85.07462686567165,85.71428571428571
MAR_l,HT,AA2KP1S,15,54.166666666666664,64.19753086419753,77.61194029850746,70.27027027027027
MAR_l,HT,AA2KP1S,20,11.688311688311687,47.368421052631575,13.432835820895523,20.930232558139533
MAR_l,HT,AA2KP1S,25,0.0,0.0,0.0,0.0
MAR_l,HT,APGIB2T,05,34.54545454545455,54.285714285714285,48.717948717948715,51.35135135135135
MAR_l,HT,APGIB2T,10,12.4031007751938,23.88059701492537,20.51282051282051,22.06896551724138
MAR_l,HT,APGIB2T,15,3.597122302158273,7.575757575757576,6.41025641025641,6.944444444444445
MAR_l,HT,APGIB2T,20,0.6756756756756757,1.4084507042253522,1.282051282051282,1.342281879194631
MAR_l,HT,APGIB2T,25,4.895104895104895,9.722222222222223,8.974358974358974,9.333333333333332
MAR_l,HT,AHYIJDV,05,64.51612903225806,64.51612903225806,100.0,78.43137254901961
MAR_l,HT,AHYIJDV,10,56.33802816901409,56.33802816901409,100.0,72.07207207207207
MAR_l,HT,AHYIJDV,15,51.94805194805194,51.94805194805194,100.0,68.37606837606836
MAR_l,HT,AHYIJDV,20,13.414634146341465,20.754716981132077,27.500000000000004,23.655913978494624
MAR_l,HT,AHYIJDV,25,0.0,0.0,0.0,0.0
MAR_l,HT,ASFODQR,05,95.4954954954955,98.14814814814815,97.24770642201835,97.69585253456222
MAR_l,HT,ASFODQR,10,76.85950413223141,88.57142857142857,85.3211009174312,86.91588785046729
MAR_l,HT,ASFODQR,15,94.64285714285714,97.24770642201835,97.24770642201835,97.24770642201835
MAR_l,HT,ASFODQR,20,30.538922155688624,46.788990825688074,46.788990825688074,46.788990825688074
MAR_l,HT,ASFODQR,25,26.900584795321635,42.592592592592595,42.201834862385326,42.3963133640553
MAR_l,HT,AUY8KYW,05,75.80645161290323,81.03448275862068,92.15686274509804,86.23853211009175
MAR_l,HT,AUY8KYW,10,11.009174311926607,17.142857142857142,23.52941176470588,19.834710743801654
MAR_l,HT,AUY8KYW,15,47.5609756097561,55.714285714285715,76.47058823529412,64.46280991735537
MAR_l,HT,AUY8KYW,20,9.090909090909092,17.77777777777778,15.686274509803921,16.666666666666664
MAR_l,HT,AUY8KYW,25,0.0,0.0,0.0,0.0
MAR_l,HT,A3OU183,05,56.16438356164384,89.13043478260869,60.29411764705882,71.92982456140349
